Date,Region,Daily import-related case,Daily imported case,Daily locally acquired case  unknown source,Daily locally acquired  epidemiologically linked,Daily under investigation,Daily total cases,Cumulative import-related case,Cumulative imported case,Cumulative locally acquired case  unknown source,Cumulative locally acquired  epidemiologically linked,Cumulative under investigation,Cumulative total cases
14/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
14/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
14/05/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
14/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
14/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
14/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
14/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
14/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
14/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
14/05/2020,Waikato,0,0,0,0,0,0,127,55,2,3,0,187
14/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
14/05/2020,Waitemata,0,0,0,1,0,1,29,86,7,115,0,237
14/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
14/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
13/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
13/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
13/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
13/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
13/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
13/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
13/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
13/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
13/05/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
13/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
13/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
13/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
13/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
13/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
13/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
13/05/2020,Waikato,0,0,0,0,0,0,127,55,2,3,0,187
13/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
13/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,114,0,236
13/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
13/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
12/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
12/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
12/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
12/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
12/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
12/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
12/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
12/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
12/05/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
12/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
12/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
12/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
12/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
12/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
12/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
12/05/2020,Waikato,0,0,0,0,0,0,127,55,2,3,0,187
12/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
12/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,114,0,236
12/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
12/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
11/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
11/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
11/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
11/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
11/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
11/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
11/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
11/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
11/05/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
11/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
11/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
11/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
11/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
11/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
11/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
11/05/2020,Waikato,0,0,0,0,0,0,127,55,2,3,0,187
11/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
11/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,114,0,236
11/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
11/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
10/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
10/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
10/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
10/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
10/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
10/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
10/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
10/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
10/05/2020,Midcentral,0,0,0,0,0,0,6,20,0,6,0,32
10/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
10/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
10/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
10/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
10/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
10/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
10/05/2020,Waikato,0,1,0,0,0,1,127,55,2,3,0,187
10/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
10/05/2020,Waitemata,0,0,0,2,0,2,29,86,7,114,0,236
10/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
10/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
09/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
09/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
09/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
09/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
09/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
09/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
09/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
09/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
09/05/2020,Midcentral,0,1,0,0,0,1,6,20,0,6,0,32
09/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
09/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
09/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
09/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
09/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
09/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
09/05/2020,Waikato,0,0,0,0,0,0,127,54,2,3,0,186
09/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
09/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,112,0,234
09/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
09/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
08/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
08/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
08/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
08/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
08/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
08/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
08/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
08/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
08/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
08/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
08/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
08/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
08/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
08/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
08/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
08/05/2020,Waikato,0,0,0,0,0,0,127,54,2,3,0,186
08/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
08/05/2020,Waitemata,0,0,0,1,0,1,29,86,7,112,0,234
08/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
08/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
07/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
07/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
07/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
07/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
07/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
07/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
07/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
07/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
07/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
07/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
07/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
07/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
07/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
07/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
07/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
07/05/2020,Waikato,0,0,0,0,0,0,127,54,2,3,0,186
07/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
07/05/2020,Waitemata,0,0,0,1,0,1,29,86,7,111,0,233
07/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
07/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
06/05/2020,Auckland,0,0,0,0,0,0,19,68,12,76,0,175
06/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
06/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
06/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
06/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
06/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
06/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
06/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
06/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
06/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
06/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
06/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
06/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
06/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
06/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
06/05/2020,Waikato,1,0,0,0,0,1,127,54,2,3,0,186
06/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
06/05/2020,Waitemata,0,0,0,1,0,1,29,86,7,110,0,232
06/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
06/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
05/05/2020,Auckland,0,0,0,1,0,1,19,68,12,76,0,175
05/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
05/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
05/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
05/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
05/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
05/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
05/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
05/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
05/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
05/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
05/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
05/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
05/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
05/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
05/05/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
05/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
05/05/2020,Waitemata,0,0,0,1,0,1,29,86,7,109,0,231
05/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
05/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
04/05/2020,Auckland,0,0,0,0,0,0,19,68,12,75,0,174
04/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
04/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
04/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
04/05/2020,Counties Manukau,0,0,0,0,0,0,19,59,13,42,0,133
04/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
04/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
04/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
04/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
04/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
04/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
04/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
04/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
04/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
04/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
04/05/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
04/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
04/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,108,0,230
04/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
04/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
03/05/2020,Auckland,0,0,0,0,0,0,19,68,12,75,0,174
03/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
03/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
03/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
03/05/2020,Counties Manukau,0,1,0,0,0,1,19,59,13,42,0,133
03/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
03/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
03/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
03/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
03/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
03/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
03/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
03/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
03/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
03/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
03/05/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
03/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
03/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,108,0,230
03/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
03/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
02/05/2020,Auckland,0,0,0,0,0,0,19,68,12,75,0,174
02/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
02/05/2020,Canterbury,0,0,0,0,0,0,16,42,8,98,0,164
02/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
02/05/2020,Counties Manukau,0,0,0,0,0,0,19,58,13,42,0,132
02/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
02/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
02/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
02/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
02/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
02/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
02/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
02/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
02/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
02/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
02/05/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
02/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
02/05/2020,Waitemata,0,0,0,0,0,0,29,86,7,108,0,230
02/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
02/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
01/05/2020,Auckland,0,0,0,2,0,2,19,68,12,75,0,174
01/05/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
01/05/2020,Canterbury,0,0,1,1,0,2,16,42,8,98,0,164
01/05/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
01/05/2020,Counties Manukau,0,0,0,0,0,0,19,58,13,42,0,132
01/05/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
01/05/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
01/05/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
01/05/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
01/05/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
01/05/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
01/05/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
01/05/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
01/05/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
01/05/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
01/05/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
01/05/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
01/05/2020,Waitemata,0,0,0,2,0,2,29,86,7,108,0,230
01/05/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
01/05/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
30/04/2020,Auckland,0,0,0,2,0,2,19,68,12,73,0,172
30/04/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
30/04/2020,Canterbury,0,0,0,0,0,0,16,42,7,97,0,162
30/04/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
30/04/2020,Counties Manukau,0,0,0,0,0,0,19,58,13,42,0,132
30/04/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
30/04/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
30/04/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
30/04/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
30/04/2020,Nelson Marlborough,0,0,0,0,0,0,15,26,4,4,0,49
30/04/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
30/04/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
30/04/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
30/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
30/04/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
30/04/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
30/04/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
30/04/2020,Waitemata,0,0,1,0,0,1,29,86,7,106,0,228
30/04/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
30/04/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
29/04/2020,Auckland,0,0,0,0,0,0,19,68,12,71,0,170
29/04/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
29/04/2020,Canterbury,0,0,0,0,0,0,16,42,7,97,0,162
29/04/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
29/04/2020,Counties Manukau,0,0,1,0,0,1,19,58,13,42,0,132
29/04/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
29/04/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
29/04/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
29/04/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
29/04/2020,Nelson Marlborough,0,1,0,0,0,1,15,26,4,4,0,49
29/04/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
29/04/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
29/04/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
29/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
29/04/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
29/04/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
29/04/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
29/04/2020,Waitemata,0,0,0,0,0,0,29,86,6,106,0,227
29/04/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
29/04/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
28/04/2020,Auckland,0,0,0,0,0,0,19,68,12,71,0,170
28/04/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
28/04/2020,Canterbury,0,0,0,0,0,0,16,42,7,97,0,162
28/04/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
28/04/2020,Counties Manukau,0,1,0,0,0,1,19,58,12,42,0,131
28/04/2020,Hawke's Bay,0,0,0,0,0,0,14,21,1,8,0,44
28/04/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
28/04/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
28/04/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
28/04/2020,Nelson Marlborough,0,0,0,0,0,0,15,25,4,4,0,48
28/04/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
28/04/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
28/04/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
28/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
28/04/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
28/04/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
28/04/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
28/04/2020,Waitemata,0,0,0,0,0,0,29,86,6,106,0,227
28/04/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
28/04/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
27/04/2020,Auckland,0,0,0,0,0,0,19,68,12,71,0,170
27/04/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
27/04/2020,Canterbury,0,0,0,0,0,0,16,42,7,97,0,162
27/04/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
27/04/2020,Counties Manukau,0,0,0,0,0,0,19,57,12,42,0,130
27/04/2020,Hawke's Bay,1,0,0,0,0,1,14,21,1,8,0,44
27/04/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
27/04/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
27/04/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
27/04/2020,Nelson Marlborough,0,0,0,0,0,0,15,25,4,4,0,48
27/04/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
27/04/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
27/04/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
27/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
27/04/2020,Taranaki,0,0,0,0,0,0,2,14,0,0,0,16
27/04/2020,Waikato,0,0,0,0,0,0,126,54,2,3,0,185
27/04/2020,Wairarapa,0,0,0,0,0,0,3,4,1,0,0,8
27/04/2020,Waitemata,0,0,0,2,0,2,29,86,6,106,0,227
27/04/2020,West Coast,0,0,0,0,0,0,1,1,2,1,0,5
27/04/2020,Whanganui,0,0,0,0,0,0,0,7,2,0,0,9
26/04/2020,Auckland,0,0,0,0,0,0,19,68,12,71,0,170
26/04/2020,Bay of Plenty,0,0,0,0,0,0,16,22,5,5,0,48
26/04/2020,Canterbury,0,0,0,0,0,0,16,42,7,97,0,162
26/04/2020,Capital and Coast,0,0,0,0,0,0,37,53,1,4,0,95
26/04/2020,Counties Manukau,0,0,0,0,0,0,19,57,12,42,0,130
26/04/2020,Hawke's Bay,1,0,0,0,0,1,13,21,1,8,0,43
26/04/2020,Hutt Valley,0,0,0,0,0,0,6,12,0,2,0,20
26/04/2020,Lakes,0,0,0,0,0,0,2,12,2,0,0,16
26/04/2020,Midcentral,0,0,0,0,0,0,6,19,0,6,0,31
26/04/2020,Nelson Marlborough,0,0,0,0,0,0,15,25,4,4,0,48
26/04/2020,Northland,0,0,0,0,0,0,7,12,5,4,0,28
26/04/2020,South Canterbury,0,0,0,0,0,0,2,5,6,4,0,17
26/04/2020,Southern,0,0,0,0,0,0,131,52,19,14,0,216
26/04/2020,Tairawhiti,0,0,0,0,0,0,2,2,0,0,0,4
