Date Added,Risk2,Traveler,County2,Date Added (copy),Freq - Hawaii,Freq - Honolulu,Freq - Kauai,Freq - Maui,Frequency Count,Total Number of Cases
3/28/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/28/2021,0,1,0,0,1,1
3/30/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/30/2021,0,1,0,0,1,1
4/4/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,4/4/2021,0,1,0,0,1,1
4/6/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,4/6/2021,0,1,0,0,1,1
4/11/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,4/11/2021,0,1,0,0,1,1
11/25/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/25/2020,0,2,0,0,2,2
11/27/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,11/27/2020,0,2,0,0,2,2
12/1/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/1/2020,0,2,0,0,2,2
12/3/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/3/2020,0,2,0,0,2,2
12/9/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/9/2020,0,2,0,0,2,2
12/11/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/11/2020,0,2,0,0,2,2
12/12/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/12/2020,0,2,0,0,2,2
12/24/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/24/2020,0,2,0,0,2,2
12/31/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/31/2020,0,2,0,0,2,2
1/2/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/2/2021,0,2,0,0,2,2
1/9/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/9/2021,0,2,0,0,2,2
1/12/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/12/2021,0,2,0,0,2,2
1/13/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/13/2021,0,2,0,0,2,2
1/18/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/18/2021,0,2,0,0,2,2
1/20/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/20/2021,0,2,0,0,2,2
1/21/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/21/2021,0,2,0,0,2,2
1/27/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/27/2021,0,2,0,0,2,2
2/7/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/7/2021,0,2,0,0,2,2
2/11/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/11/2021,0,2,0,0,2,2
2/17/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/17/2021,0,2,0,0,2,2
2/26/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/26/2021,0,2,0,0,2,2
3/9/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/9/2021,0,2,0,0,2,2
3/31/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/31/2021,0,2,0,0,2,2
4/1/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,4/1/2021,0,2,0,0,2,2
4/3/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,4/3/2021,0,2,0,0,2,2
12/21/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/21/2020,0,3,0,0,3,3
12/27/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/27/2020,0,3,0,0,3,3
12/30/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/30/2020,0,3,0,0,3,3
1/5/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/5/2021,0,3,0,0,3,3
1/6/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/6/2021,0,3,0,0,3,3
1/7/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/7/2021,0,3,0,0,3,3
1/26/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/26/2021,0,3,0,0,3,3
2/1/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/1/2021,0,3,0,0,3,3
2/4/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/4/2021,0,3,0,0,3,3
2/18/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,2/18/2021,0,3,0,0,3,3
3/25/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/25/2021,0,3,0,0,3,3
12/18/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/18/2020,0,4,0,0,4,4
1/1/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/1/2021,0,4,0,0,4,4
1/23/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/23/2021,0,4,0,0,4,4
1/24/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/24/2021,0,4,0,0,4,4
1/29/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/29/2021,0,4,0,0,4,4
12/28/2020,Travel-Associated (Non-Resident),Travel History,Honolulu,12/28/2020,0,5,0,0,5,5
1/25/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/25/2021,0,6,0,0,6,6
3/16/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/16/2021,0,6,0,0,6,6
1/8/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/8/2021,0,7,0,0,7,7
1/4/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,1/4/2021,0,8,0,0,8,8
3/2/2021,Travel-Associated (Non-Resident),Travel History,Honolulu,3/2/2021,0,9,0,0,9,9
2/5/2021,Travel-Associated (Resident),Travel History,Honolulu,2/5/2021,0,1,0,0,1,1
2/7/2021,Travel-Associated (Resident),Travel History,Honolulu,2/7/2021,0,1,0,0,1,1
2/18/2021,Travel-Associated (Resident),Travel History,Honolulu,2/18/2021,0,1,0,0,1,1
2/24/2021,Travel-Associated (Resident),Travel History,Honolulu,2/24/2021,0,1,0,0,1,1
2/25/2021,Travel-Associated (Resident),Travel History,Honolulu,2/25/2021,0,1,0,0,1,1
2/28/2021,Travel-Associated (Resident),Travel History,Honolulu,2/28/2021,0,1,0,0,1,1
3/9/2021,Travel-Associated (Resident),Travel History,Honolulu,3/9/2021,0,1,0,0,1,1
3/13/2021,Travel-Associated (Resident),Travel History,Honolulu,3/13/2021,0,1,0,0,1,1
3/14/2021,Travel-Associated (Resident),Travel History,Honolulu,3/14/2021,0,1,0,0,1,1
3/21/2021,Travel-Associated (Resident),Travel History,Honolulu,3/21/2021,0,1,0,0,1,1
4/4/2021,Travel-Associated (Resident),Travel History,Honolulu,4/4/2021,0,1,0,0,1,1
4/9/2021,Travel-Associated (Resident),Travel History,Honolulu,4/9/2021,0,1,0,0,1,1
4/10/2021,Travel-Associated (Resident),Travel History,Honolulu,4/10/2021,0,1,0,0,1,1
4/11/2021,Travel-Associated (Resident),Travel History,Honolulu,4/11/2021,0,1,0,0,1,1
11/29/2020,Travel-Associated (Resident),Travel History,Honolulu,11/29/2020,0,2,0,0,2,2
12/11/2020,Travel-Associated (Resident),Travel History,Honolulu,12/11/2020,0,2,0,0,2,2
12/20/2020,Travel-Associated (Resident),Travel History,Honolulu,12/20/2020,0,2,0,0,2,2
1/31/2021,Travel-Associated (Resident),Travel History,Honolulu,1/31/2021,0,2,0,0,2,2
2/3/2021,Travel-Associated (Resident),Travel History,Honolulu,2/3/2021,0,2,0,0,2,2
2/8/2021,Travel-Associated (Resident),Travel History,Honolulu,2/8/2021,0,2,0,0,2,2
2/13/2021,Travel-Associated (Resident),Travel History,Honolulu,2/13/2021,0,2,0,0,2,2
2/16/2021,Travel-Associated (Resident),Travel History,Honolulu,2/16/2021,0,2,0,0,2,2
2/26/2021,Travel-Associated (Resident),Travel History,Honolulu,2/26/2021,0,2,0,0,2,2
3/1/2021,Travel-Associated (Resident),Travel History,Honolulu,3/1/2021,0,2,0,0,2,2
3/2/2021,Travel-Associated (Resident),Travel History,Honolulu,3/2/2021,0,2,0,0,2,2
3/3/2021,Travel-Associated (Resident),Travel History,Honolulu,3/3/2021,0,2,0,0,2,2
3/7/2021,Travel-Associated (Resident),Travel History,Honolulu,3/7/2021,0,2,0,0,2,2
3/11/2021,Travel-Associated (Resident),Travel History,Honolulu,3/11/2021,0,2,0,0,2,2
3/15/2021,Travel-Associated (Resident),Travel History,Honolulu,3/15/2021,0,2,0,0,2,2
3/16/2021,Travel-Associated (Resident),Travel History,Honolulu,3/16/2021,0,2,0,0,2,2
3/20/2021,Travel-Associated (Resident),Travel History,Honolulu,3/20/2021,0,2,0,0,2,2
3/22/2021,Travel-Associated (Resident),Travel History,Honolulu,3/22/2021,0,2,0,0,2,2
4/5/2021,Travel-Associated (Resident),Travel History,Honolulu,4/5/2021,0,2,0,0,2,2
4/8/2021,Travel-Associated (Resident),Travel History,Honolulu,4/8/2021,0,2,0,0,2,2
2/1/2021,Travel-Associated (Resident),Travel History,Honolulu,2/1/2021,0,3,0,0,3,3
2/9/2021,Travel-Associated (Resident),Travel History,Honolulu,2/9/2021,0,3,0,0,3,3
2/12/2021,Travel-Associated (Resident),Travel History,Honolulu,2/12/2021,0,3,0,0,3,3
2/23/2021,Travel-Associated (Resident),Travel History,Honolulu,2/23/2021,0,3,0,0,3,3
3/5/2021,Travel-Associated (Resident),Travel History,Honolulu,3/5/2021,0,3,0,0,3,3
3/6/2021,Travel-Associated (Resident),Travel History,Honolulu,3/6/2021,0,3,0,0,3,3
3/8/2021,Travel-Associated (Resident),Travel History,Honolulu,3/8/2021,0,3,0,0,3,3
3/17/2021,Travel-Associated (Resident),Travel History,Honolulu,3/17/2021,0,3,0,0,3,3
3/24/2021,Travel-Associated (Resident),Travel History,Honolulu,3/24/2021,0,3,0,0,3,3
3/27/2021,Travel-Associated (Resident),Travel History,Honolulu,3/27/2021,0,3,0,0,3,3
3/29/2021,Travel-Associated (Resident),Travel History,Honolulu,3/29/2021,0,3,0,0,3,3
4/3/2021,Travel-Associated (Resident),Travel History,Honolulu,4/3/2021,0,3,0,0,3,3
4/7/2021,Travel-Associated (Resident),Travel History,Honolulu,4/7/2021,0,3,0,0,3,3
12/4/2020,Travel-Associated (Resident),Travel History,Honolulu,12/4/2020,0,4,0,0,4,4
12/21/2020,Travel-Associated (Resident),Travel History,Honolulu,12/21/2020,0,4,0,0,4,4
12/26/2020,Travel-Associated (Resident),Travel History,Honolulu,12/26/2020,0,4,0,0,4,4
1/27/2021,Travel-Associated (Resident),Travel History,Honolulu,1/27/2021,0,4,0,0,4,4
2/4/2021,Travel-Associated (Resident),Travel History,Honolulu,2/4/2021,0,4,0,0,4,4
2/17/2021,Travel-Associated (Resident),Travel History,Honolulu,2/17/2021,0,4,0,0,4,4
2/19/2021,Travel-Associated (Resident),Travel History,Honolulu,2/19/2021,0,4,0,0,4,4
2/20/2021,Travel-Associated (Resident),Travel History,Honolulu,2/20/2021,0,4,0,0,4,4
3/4/2021,Travel-Associated (Resident),Travel History,Honolulu,3/4/2021,0,4,0,0,4,4
3/23/2021,Travel-Associated (Resident),Travel History,Honolulu,3/23/2021,0,4,0,0,4,4
3/31/2021,Travel-Associated (Resident),Travel History,Honolulu,3/31/2021,0,4,0,0,4,4
4/1/2021,Travel-Associated (Resident),Travel History,Honolulu,4/1/2021,0,4,0,0,4,4
4/2/2021,Travel-Associated (Resident),Travel History,Honolulu,4/2/2021,0,4,0,0,4,4
11/26/2020,Travel-Associated (Resident),Travel History,Honolulu,11/26/2020,0,5,0,0,5,5
12/17/2020,Travel-Associated (Resident),Travel History,Honolulu,12/17/2020,0,5,0,0,5,5
12/22/2020,Travel-Associated (Resident),Travel History,Honolulu,12/22/2020,0,5,0,0,5,5
12/27/2020,Travel-Associated (Resident),Travel History,Honolulu,12/27/2020,0,5,0,0,5,5
1/29/2021,Travel-Associated (Resident),Travel History,Honolulu,1/29/2021,0,5,0,0,5,5
2/2/2021,Travel-Associated (Resident),Travel History,Honolulu,2/2/2021,0,5,0,0,5,5
2/10/2021,Travel-Associated (Resident),Travel History,Honolulu,2/10/2021,0,5,0,0,5,5
2/21/2021,Travel-Associated (Resident),Travel History,Honolulu,2/21/2021,0,5,0,0,5,5
12/9/2020,Travel-Associated (Resident),Travel History,Honolulu,12/9/2020,0,6,0,0,6,6
12/14/2020,Travel-Associated (Resident),Travel History,Honolulu,12/14/2020,0,6,0,0,6,6
12/25/2020,Travel-Associated (Resident),Travel History,Honolulu,12/25/2020,0,6,0,0,6,6
1/20/2021,Travel-Associated (Resident),Travel History,Honolulu,1/20/2021,0,6,0,0,6,6
1/24/2021,Travel-Associated (Resident),Travel History,Honolulu,1/24/2021,0,6,0,0,6,6
1/25/2021,Travel-Associated (Resident),Travel History,Honolulu,1/25/2021,0,6,0,0,6,6
1/30/2021,Travel-Associated (Resident),Travel History,Honolulu,1/30/2021,0,6,0,0,6,6
3/10/2021,Travel-Associated (Resident),Travel History,Honolulu,3/10/2021,0,6,0,0,6,6
3/12/2021,Travel-Associated (Resident),Travel History,Honolulu,3/12/2021,0,6,0,0,6,6
3/18/2021,Travel-Associated (Resident),Travel History,Honolulu,3/18/2021,0,6,0,0,6,6
3/26/2021,Travel-Associated (Resident),Travel History,Honolulu,3/26/2021,0,6,0,0,6,6
11/23/2020,Travel-Associated (Resident),Travel History,Honolulu,11/23/2020,0,7,0,0,7,7
11/25/2020,Travel-Associated (Resident),Travel History,Honolulu,11/25/2020,0,7,0,0,7,7
11/27/2020,Travel-Associated (Resident),Travel History,Honolulu,11/27/2020,0,7,0,0,7,7
12/6/2020,Travel-Associated (Resident),Travel History,Honolulu,12/6/2020,0,7,0,0,7,7
12/12/2020,Travel-Associated (Resident),Travel History,Honolulu,12/12/2020,0,7,0,0,7,7
12/16/2020,Travel-Associated (Resident),Travel History,Honolulu,12/16/2020,0,7,0,0,7,7
12/18/2020,Travel-Associated (Resident),Travel History,Honolulu,12/18/2020,0,7,0,0,7,7
1/16/2021,Travel-Associated (Resident),Travel History,Honolulu,1/16/2021,0,7,0,0,7,7
1/18/2021,Travel-Associated (Resident),Travel History,Honolulu,1/18/2021,0,7,0,0,7,7
1/22/2021,Travel-Associated (Resident),Travel History,Honolulu,1/22/2021,0,7,0,0,7,7
1/28/2021,Travel-Associated (Resident),Travel History,Honolulu,1/28/2021,0,7,0,0,7,7
3/19/2021,Travel-Associated (Resident),Travel History,Honolulu,3/19/2021,0,7,0,0,7,7
12/1/2020,Travel-Associated (Resident),Travel History,Honolulu,12/1/2020,0,8,0,0,8,8
12/10/2020,Travel-Associated (Resident),Travel History,Honolulu,12/10/2020,0,8,0,0,8,8
12/19/2020,Travel-Associated (Resident),Travel History,Honolulu,12/19/2020,0,8,0,0,8,8
1/2/2021,Travel-Associated (Resident),Travel History,Honolulu,1/2/2021,0,8,0,0,8,8
1/17/2021,Travel-Associated (Resident),Travel History,Honolulu,1/17/2021,0,8,0,0,8,8
1/19/2021,Travel-Associated (Resident),Travel History,Honolulu,1/19/2021,0,8,0,0,8,8
11/28/2020,Travel-Associated (Resident),Travel History,Honolulu,11/28/2020,0,9,0,0,9,9
11/30/2020,Travel-Associated (Resident),Travel History,Honolulu,11/30/2020,0,9,0,0,9,9
12/15/2020,Travel-Associated (Resident),Travel History,Honolulu,12/15/2020,0,9,0,0,9,9
12/28/2020,Travel-Associated (Resident),Travel History,Honolulu,12/28/2020,0,9,0,0,9,9
1/1/2021,Travel-Associated (Resident),Travel History,Honolulu,1/1/2021,0,10,0,0,10,10
1/3/2021,Travel-Associated (Resident),Travel History,Honolulu,1/3/2021,0,10,0,0,10,10
3/30/2021,Travel-Associated (Resident),Travel History,Honolulu,3/30/2021,0,10,0,0,10,10
12/23/2020,Travel-Associated (Resident),Travel History,Honolulu,12/23/2020,0,11,0,0,11,11
12/24/2020,Travel-Associated (Resident),Travel History,Honolulu,12/24/2020,0,11,0,0,11,11
1/13/2021,Travel-Associated (Resident),Travel History,Honolulu,1/13/2021,0,11,0,0,11,11
1/23/2021,Travel-Associated (Resident),Travel History,Honolulu,1/23/2021,0,11,0,0,11,11
12/7/2020,Travel-Associated (Resident),Travel History,Honolulu,12/7/2020,0,12,0,0,12,12
1/4/2021,Travel-Associated (Resident),Travel History,Honolulu,1/4/2021,0,12,0,0,12,12
1/21/2021,Travel-Associated (Resident),Travel History,Honolulu,1/21/2021,0,12,0,0,12,12
12/2/2020,Travel-Associated (Resident),Travel History,Honolulu,12/2/2020,0,13,0,0,13,13
12/31/2020,Travel-Associated (Resident),Travel History,Honolulu,12/31/2020,0,13,0,0,13,13
12/29/2020,Travel-Associated (Resident),Travel History,Honolulu,12/29/2020,0,14,0,0,14,14
1/26/2021,Travel-Associated (Resident),Travel History,Honolulu,1/26/2021,0,14,0,0,14,14
12/5/2020,Travel-Associated (Resident),Travel History,Honolulu,12/5/2020,0,15,0,0,15,15
12/30/2020,Travel-Associated (Resident),Travel History,Honolulu,12/30/2020,0,15,0,0,15,15
1/15/2021,Travel-Associated (Resident),Travel History,Honolulu,1/15/2021,0,15,0,0,15,15
12/8/2020,Travel-Associated (Resident),Travel History,Honolulu,12/8/2020,0,16,0,0,16,16
1/10/2021,Travel-Associated (Resident),Travel History,Honolulu,1/10/2021,0,16,0,0,16,16
1/8/2021,Travel-Associated (Resident),Travel History,Honolulu,1/8/2021,0,18,0,0,18,18
1/11/2021,Travel-Associated (Resident),Travel History,Honolulu,1/11/2021,0,18,0,0,18,18
12/3/2020,Travel-Associated (Resident),Travel History,Honolulu,12/3/2020,0,19,0,0,19,19
1/14/2021,Travel-Associated (Resident),Travel History,Honolulu,1/14/2021,0,19,0,0,19,19
11/24/2020,Travel-Associated (Resident),Travel History,Honolulu,11/24/2020,0,20,0,0,20,20
1/9/2021,Travel-Associated (Resident),Travel History,Honolulu,1/9/2021,0,22,0,0,22,22
1/12/2021,Travel-Associated (Resident),Travel History,Honolulu,1/12/2021,0,23,0,0,23,23
1/5/2021,Travel-Associated (Resident),Travel History,Honolulu,1/5/2021,0,32,0,0,32,32
1/7/2021,Travel-Associated (Resident),Travel History,Honolulu,1/7/2021,0,33,0,0,33,33
1/6/2021,Travel-Associated (Resident),Travel History,Honolulu,1/6/2021,0,47,0,0,47,47
12/12/2020,Unknown/Pending,No Travel History,Honolulu,12/12/2020,0,1,0,0,1,1
12/16/2020,Unknown/Pending,No Travel History,Honolulu,12/16/2020,0,1,0,0,1,1
12/21/2020,Unknown/Pending,No Travel History,Honolulu,12/21/2020,0,1,0,0,1,1
12/23/2020,Unknown/Pending,No Travel History,Honolulu,12/23/2020,0,1,0,0,1,1
12/25/2020,Unknown/Pending,No Travel History,Honolulu,12/25/2020,0,1,0,0,1,1
12/29/2020,Unknown/Pending,No Travel History,Honolulu,12/29/2020,0,1,0,0,1,1
1/5/2021,Unknown/Pending,No Travel History,Honolulu,1/5/2021,0,1,0,0,1,1
1/11/2021,Unknown/Pending,No Travel History,Honolulu,1/11/2021,0,1,0,0,1,1
1/12/2021,Unknown/Pending,No Travel History,Honolulu,1/12/2021,0,1,0,0,1,1
1/22/2021,Unknown/Pending,No Travel History,Honolulu,1/22/2021,0,1,0,0,1,1
2/3/2021,Unknown/Pending,No Travel History,Honolulu,2/3/2021,0,1,0,0,1,1
2/4/2021,Unknown/Pending,No Travel History,Honolulu,2/4/2021,0,1,0,0,1,1
2/19/2021,Unknown/Pending,No Travel History,Honolulu,2/19/2021,0,1,0,0,1,1
2/21/2021,Unknown/Pending,No Travel History,Honolulu,2/21/2021,0,1,0,0,1,1
2/23/2021,Unknown/Pending,No Travel History,Honolulu,2/23/2021,0,1,0,0,1,1
3/2/2021,Unknown/Pending,No Travel History,Honolulu,3/2/2021,0,1,0,0,1,1
3/3/2021,Unknown/Pending,No Travel History,Honolulu,3/3/2021,0,1,0,0,1,1
3/5/2021,Unknown/Pending,No Travel History,Honolulu,3/5/2021,0,1,0,0,1,1
3/11/2021,Unknown/Pending,No Travel History,Honolulu,3/11/2021,0,1,0,0,1,1
3/18/2021,Unknown/Pending,No Travel History,Honolulu,3/18/2021,0,1,0,0,1,1
3/19/2021,Unknown/Pending,No Travel History,Honolulu,3/19/2021,0,1,0,0,1,1
3/20/2021,Unknown/Pending,No Travel History,Honolulu,3/20/2021,0,1,0,0,1,1
3/21/2021,Unknown/Pending,No Travel History,Honolulu,3/21/2021,0,1,0,0,1,1
3/22/2021,Unknown/Pending,No Travel History,Honolulu,3/22/2021,0,1,0,0,1,1
3/24/2021,Unknown/Pending,No Travel History,Honolulu,3/24/2021,0,1,0,0,1,1
3/31/2021,Unknown/Pending,No Travel History,Honolulu,3/31/2021,0,1,0,0,1,1
12/17/2020,Unknown/Pending,No Travel History,Honolulu,12/17/2020,0,2,0,0,2,2
12/27/2020,Unknown/Pending,No Travel History,Honolulu,12/27/2020,0,2,0,0,2,2
12/30/2020,Unknown/Pending,No Travel History,Honolulu,12/30/2020,0,2,0,0,2,2
1/13/2021,Unknown/Pending,No Travel History,Honolulu,1/13/2021,0,2,0,0,2,2
1/21/2021,Unknown/Pending,No Travel History,Honolulu,1/21/2021,0,2,0,0,2,2
2/9/2021,Unknown/Pending,No Travel History,Honolulu,2/9/2021,0,2,0,0,2,2
2/25/2021,Unknown/Pending,No Travel History,Honolulu,2/25/2021,0,2,0,0,2,2
3/29/2021,Unknown/Pending,No Travel History,Honolulu,3/29/2021,0,2,0,0,2,2
3/30/2021,Unknown/Pending,No Travel History,Honolulu,3/30/2021,0,2,0,0,2,2
4/2/2021,Unknown/Pending,No Travel History,Honolulu,4/2/2021,0,2,0,0,2,2
2/2/2021,Unknown/Pending,No Travel History,Honolulu,2/2/2021,0,3,0,0,3,3
3/27/2021,Unknown/Pending,No Travel History,Honolulu,3/27/2021,0,3,0,0,3,3
3/25/2021,Unknown/Pending,No Travel History,Honolulu,3/25/2021,0,4,0,0,4,4
3/26/2021,Unknown/Pending,No Travel History,Honolulu,3/26/2021,0,4,0,0,4,4
4/3/2021,Unknown/Pending,No Travel History,Honolulu,4/3/2021,0,4,0,0,4,4
12/28/2020,Unknown/Pending,No Travel History,Honolulu,12/28/2020,0,5,0,0,5,5
3/23/2021,Unknown/Pending,No Travel History,Honolulu,3/23/2021,0,5,0,0,5,5
4/5/2021,Unknown/Pending,No Travel History,Honolulu,4/5/2021,0,6,0,0,6,6
4/6/2021,Unknown/Pending,No Travel History,Honolulu,4/6/2021,0,8,0,0,8,8
4/7/2021,Unknown/Pending,No Travel History,Honolulu,4/7/2021,0,14,0,0,14,14
4/8/2021,Unknown/Pending,No Travel History,Honolulu,4/8/2021,0,22,0,0,22,22
4/9/2021,Unknown/Pending,No Travel History,Honolulu,4/9/2021,0,26,0,0,26,26
4/10/2021,Unknown/Pending,No Travel History,Honolulu,4/10/2021,0,33,0,0,33,33
4/11/2021,Unknown/Pending,No Travel History,Honolulu,4/11/2021,0,36,0,0,36,36
11/24/2020,Community-Associated,No Travel History,Kauai,11/24/2020,0,0,1,0,1,1
11/25/2020,Community-Associated,No Travel History,Kauai,11/25/2020,0,0,1,0,1,1
11/27/2020,Community-Associated,No Travel History,Kauai,11/27/2020,0,0,1,0,1,1
12/7/2020,Community-Associated,No Travel History,Kauai,12/7/2020,0,0,1,0,1,1
12/9/2020,Community-Associated,No Travel History,Kauai,12/9/2020,0,0,1,0,1,1
12/16/2020,Community-Associated,No Travel History,Kauai,12/16/2020,0,0,1,0,1,1
12/17/2020,Community-Associated,No Travel History,Kauai,12/17/2020,0,0,1,0,1,1
12/19/2020,Community-Associated,No Travel History,Kauai,12/19/2020,0,0,1,0,1,1
12/22/2020,Community-Associated,No Travel History,Kauai,12/22/2020,0,0,1,0,1,1
12/26/2020,Community-Associated,No Travel History,Kauai,12/26/2020,0,0,1,0,1,1
12/28/2020,Community-Associated,No Travel History,Kauai,12/28/2020,0,0,1,0,1,1
1/9/2021,Community-Associated,No Travel History,Kauai,1/9/2021,0,0,1,0,1,1
1/11/2021,Community-Associated,No Travel History,Kauai,1/11/2021,0,0,1,0,1,1
1/15/2021,Community-Associated,No Travel History,Kauai,1/15/2021,0,0,1,0,1,1
12/1/2020,Community-Associated,No Travel History,Kauai,12/1/2020,0,0,2,0,2,2
12/2/2020,Community-Associated,No Travel History,Kauai,12/2/2020,0,0,2,0,2,2
12/8/2020,Community-Associated,No Travel History,Kauai,12/8/2020,0,0,2,0,2,2
12/24/2020,Community-Associated,No Travel History,Kauai,12/24/2020,0,0,2,0,2,2
1/4/2021,Community-Associated,No Travel History,Kauai,1/4/2021,0,0,2,0,2,2
1/6/2021,Community-Associated,No Travel History,Kauai,1/6/2021,0,0,2,0,2,2
12/10/2020,Community-Associated,No Travel History,Kauai,12/10/2020,0,0,3,0,3,3
12/11/2020,Community-Associated,No Travel History,Kauai,12/11/2020,0,0,4,0,4,4
11/25/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/25/2020,0,0,1,0,1,1
11/28/2020,Travel-Associated (Non-Resident),Travel History,Kauai,11/28/2020,0,0,1,0,1,1
12/1/2020,Travel-Associated (Non-Resident),Travel History,Kauai,12/1/2020,0,0,1,0,1,1
12/5/2020,Travel-Associated (Non-Resident),Travel History,Kauai,12/5/2020,0,0,1,0,1,1
1/5/2021,Travel-Associated (Non-Resident),Travel History,Kauai,1/5/2021,0,0,1,0,1,1
1/16/2021,Travel-Associated (Non-Resident),Travel History,Kauai,1/16/2021,0,0,1,0,1,1
1/18/2021,Travel-Associated (Non-Resident),Travel History,Kauai,1/18/2021,0,0,1,0,1,1
1/28/2021,Travel-Associated (Non-Resident),Travel History,Kauai,1/28/2021,0,0,1,0,1,1
2/4/2021,Travel-Associated (Non-Resident),Travel History,Kauai,2/4/2021,0,0,1,0,1,1
2/16/2021,Travel-Associated (Non-Resident),Travel History,Kauai,2/16/2021,0,0,1,0,1,1
2/20/2021,Travel-Associated (Non-Resident),Travel History,Kauai,2/20/2021,0,0,1,0,1,1
3/22/2021,Travel-Associated (Non-Resident),Travel History,Kauai,3/22/2021,0,0,1,0,1,1
3/25/2021,Travel-Associated (Non-Resident),Travel History,Kauai,3/25/2021,0,0,1,0,1,1
3/5/2021,Travel-Associated (Non-Resident),Travel History,Kauai,3/5/2021,0,0,2,0,2,2
4/5/2021,Travel-Associated (Non-Resident),Travel History,Kauai,4/5/2021,0,0,2,0,2,2
11/23/2020,Travel-Associated (Resident),Travel History,Kauai,11/23/2020,0,0,1,0,1,1
11/26/2020,Travel-Associated (Resident),Travel History,Kauai,11/26/2020,0,0,1,0,1,1
11/30/2020,Travel-Associated (Resident),Travel History,Kauai,11/30/2020,0,0,1,0,1,1
12/2/2020,Travel-Associated (Resident),Travel History,Kauai,12/2/2020,0,0,1,0,1,1
12/9/2020,Travel-Associated (Resident),Travel History,Kauai,12/9/2020,0,0,1,0,1,1
12/24/2020,Travel-Associated (Resident),Travel History,Kauai,12/24/2020,0,0,1,0,1,1
12/25/2020,Travel-Associated (Resident),Travel History,Kauai,12/25/2020,0,0,1,0,1,1
12/30/2020,Travel-Associated (Resident),Travel History,Kauai,12/30/2020,0,0,1,0,1,1
1/1/2021,Travel-Associated (Resident),Travel History,Kauai,1/1/2021,0,0,1,0,1,1
1/4/2021,Travel-Associated (Resident),Travel History,Kauai,1/4/2021,0,0,1,0,1,1
1/6/2021,Travel-Associated (Resident),Travel History,Kauai,1/6/2021,0,0,1,0,1,1
1/11/2021,Travel-Associated (Resident),Travel History,Kauai,1/11/2021,0,0,1,0,1,1
1/12/2021,Travel-Associated (Resident),Travel History,Kauai,1/12/2021,0,0,1,0,1,1
1/13/2021,Travel-Associated (Resident),Travel History,Kauai,1/13/2021,0,0,1,0,1,1
1/14/2021,Travel-Associated (Resident),Travel History,Kauai,1/14/2021,0,0,1,0,1,1
